student_id,week,message_text
S2446,11,What chapters should we focus on for the exam?
S2446,12,When is the next assignment due?
S2446,12,What chapters should we focus on for the exam?
S2446,13,When is the next assignment due?
S2446,14,I'm trying to keep up with everything.
S2446,14,I have a question about the grading rubric.
S2446,15,I'm finding the material a bit challenging lately.
S2446,16,When is the next assignment due?
S2446,16,I'm trying to keep up with everything.
S2447,1,What chapters should we focus on for the exam?
S2447,4,Are there any office hours this week?
S2447,4,What chapters should we focus on for the exam?
S2447,5,When is the next assignment due?
S2447,6,What chapters should we focus on for the exam?
S2447,8,When is the next assignment due?
S2447,9,What chapters should we focus on for the exam?
S2447,9,Are there any office hours this week?
S2447,9,Could you clarify the requirements for the project?
S2447,10,Are there any office hours this week?
S2447,10,Could you clarify the requirements for the project?
S2447,11,Are there any office hours this week?
S2447,11,Are there any office hours this week?
S2447,13,Are there any office hours this week?
S2447,13,When is the next assignment due?
S2447,14,When is the next assignment due?
S2447,15,Are there any office hours this week?
S2448,1,When is the next assignment due?
S2448,1,Are there any office hours this week?
S2448,1,I understand.
S2448,1,I have a question about the grading rubric.
S2448,3,I'm having some difficulty with the recent topics.
S2448,4,I have a question about the grading rubric.
S2448,5,When is the next assignment due?
S2448,5,Could you clarify the requirements for the project?
S2448,5,I'm finding the material a bit challenging lately.
S2448,9,Could you clarify the requirements for the project?
S2448,11,Are there any office hours this week?
S2448,11,I'm finding the material a bit challenging lately.
S2448,11,I'll look into that.
S2448,11,I'm having some difficulty with the recent topics.
S2448,12,I have a question about the grading rubric.
S2448,12,What chapters should we focus on for the exam?
S2448,13,Are there any office hours this week?
S2448,15,What chapters should we focus on for the exam?
S2448,15,What chapters should we focus on for the exam?
S2448,16,I'm having some difficulty with the recent topics.
S2449,4,Are there any office hours this week?
S2449,4,When is the next assignment due?
S2449,5,I'm finding the material a bit challenging lately.
S2449,5,I'm finding the material a bit challenging lately.
S2449,6,Could you clarify the requirements for the project?
S2449,8,When is the next assignment due?
S2449,9,I'm struggling to keep up with everything.
S2449,10,Things have been a bit overwhelming recently.
S2449,11,Appreciate the response.
S2449,16,I'll look into that.
S2450,3,When is the next assignment due?
S2450,4,What chapters should we focus on for the exam?
S2450,5,Could you clarify the requirements for the project?
S2450,5,Are there any office hours this week?
S2450,8,Could you clarify the requirements for the project?
S2450,9,What chapters should we focus on for the exam?
S2450,9,When is the next assignment due?
S2450,10,Could you clarify the requirements for the project?
S2450,10,I'm concerned about my progress in the course.
S2450,15,I'm finding the material a bit challenging lately.
S2451,1,I have a question about the grading rubric.
S2451,1,When is the next assignment due?
S2451,2,Are there any office hours this week?
S2451,3,I have a question about the grading rubric.
S2451,3,Could you clarify the requirements for the project?
S2451,3,Could you clarify the requirements for the project?
S2451,3,When is the next assignment due?
S2451,3,Could you clarify the requirements for the project?
S2451,5,I have a question about the grading rubric.
S2451,5,When is the next assignment due?
S2451,6,Could you clarify the requirements for the project?
S2451,6,When is the next assignment due?
S2451,7,I have a question about the grading rubric.
S2451,7,What chapters should we focus on for the exam?
S2451,7,When is the next assignment due?
S2451,8,Are there any office hours this week?
S2451,9,I'm concerned about my progress in the course.
S2451,9,I'm concerned about my progress in the course.
S2451,10,Are there any office hours this week?
S2451,11,Could you clarify the requirements for the project?
S2451,11,When is the next assignment due?
S2451,12,Are there any office hours this week?
S2451,14,Things have been a bit overwhelming recently.
S2451,14,Could you clarify the requirements for the project?
S2452,7,I have a question about the grading rubric.
S2452,9,When is the next assignment due?
S2453,1,When is the next assignment due?
S2453,2,When is the next assignment due?
S2453,2,Are there any office hours this week?
S2453,2,I have a question about the grading rubric.
S2453,3,Could you clarify the requirements for the project?
S2453,4,I have a question about the grading rubric.
S2453,4,When is the next assignment due?
S2453,4,I have a question about the grading rubric.
S2453,4,Are there any office hours this week?
S2453,5,Could you clarify the requirements for the project?
S2453,7,What chapters should we focus on for the exam?
S2453,7,When is the next assignment due?
S2453,7,What chapters should we focus on for the exam?
S2453,8,Are there any office hours this week?
S2453,9,Things have been a bit overwhelming recently.
S2453,9,I'm having some difficulty with the recent topics.
S2453,9,I have a question about the grading rubric.
S2453,11,I have a question about the grading rubric.
S2453,12,I'm concerned about my progress in the course.
S2453,12,What chapters should we focus on for the exam?
S2453,13,Could you clarify the requirements for the project?
S2453,13,What chapters should we focus on for the exam?
S2453,14,When is the next assignment due?
S2453,16,I'm having some difficulty with the recent topics.
S2453,16,What chapters should we focus on for the exam?
S2453,16,When is the next assignment due?
S2453,16,I have a question about the grading rubric.
S2454,1,Could you clarify the requirements for the project?
S2454,3,I have a question about the grading rubric.
S2454,4,Could you clarify the requirements for the project?
S2454,5,What chapters should we focus on for the exam?
S2454,7,Could you clarify the requirements for the project?
S2454,9,Could you clarify the requirements for the project?
S2454,11,I'm trying to keep up with everything.
S2454,12,I'm having some difficulty with the recent topics.
S2454,12,When is the next assignment due?
S2454,15,Could you clarify the requirements for the project?
S2454,15,Are there any office hours this week?
S2455,1,"Hi Professor, what chapters should we focus on for the exam?"
S2455,8,"Hi Professor, when is the next assignment due?"
S2455,10,I'm having some difficulty with the recent topics.
S2455,12,I'm finding the material a bit challenging lately.
S2456,2,Are there any office hours this week?
S2456,3,When is the next assignment due?
S2456,4,When is the next assignment due?
S2456,5,What chapters should we focus on for the exam?
S2456,9,When is the next assignment due?
S2456,10,When is the next assignment due?
S2456,11,I have a question about the grading rubric.
S2456,11,I'm finding the material a bit challenging lately.
S2456,12,When is the next assignment due?
S2456,12,When is the next assignment due?
S2456,13,Things have been a bit overwhelming recently.
S2456,13,When is the next assignment due?
S2456,14,What chapters should we focus on for the exam?
S2456,14,Could you clarify the requirements for the project?
S2456,15,Are there any office hours this week?
S2456,16,Things have been a bit overwhelming recently.
S2457,1,"Hi Professor, are there any office hours this week?"
S2457,2,"Hi Professor, could you clarify the requirements for the project?"
S2457,3,"Hi Professor, could you clarify the requirements for the project?"
S2457,3,"Hi Professor, when is the next assignment due?"
S2457,4,"Hi Professor, when is the next assignment due?"
S2457,4,"Hi Professor, what chapters should we focus on for the exam?"
S2457,5,"Hi Professor, could you clarify the requirements for the project?"
S2457,5,"Hi Professor, are there any office hours this week?"
S2457,5,"Hi Professor, could you clarify the requirements for the project?"
S2457,6,"Hi Professor, i have a question about the grading rubric."
S2457,7,"Hi Professor, could you clarify the requirements for the project?"
S2457,8,"Hi Professor, when is the next assignment due?"
S2457,9,I'm having some difficulty with the recent topics.
S2457,9,"Hi Professor, could you clarify the requirements for the project?"
S2457,10,"Hi Professor, could you clarify the requirements for the project?"
S2457,10,I'm concerned about my progress in the course.
S2457,11,"Hi Professor, i have a question about the grading rubric."
S2457,12,"Hi Professor, when is the next assignment due?"
S2457,12,I'm concerned about my progress in the course.
S2457,12,"Hi Professor, i have a question about the grading rubric."
